1,901.218,1035.74,41.1509
2,901.218,1032.45,39.4414
3,901.218,1028.04,37.629
4,901.218,1024.17,35.0249
5,901.218,1016.45,30.7198
6,901.218,1008.01,28.3319
7,901.218,1005.16,26.6825
8,901.218,1000.62,25.3377
9,890.302,994.706,26.5041
10,890.302,990.799,26.0742
11,890.302,987.837,25.8267
12,890.302,985.129,24.3674
13,890.302,980.292,22.7146
14,890.302,975.439,21.4654
15,890.302,972.641,21.3281
16,890.302,969.714,20.8387
17,865.967,965.48,23.6875
18,865.967,961.433,24.0979
19,865.967,959.725,23.765
20,865.967,954.474,24.4637
21,865.967,950.669,24.312
22,865.967,945.829,24.4246
23,865.967,944.144,23.6498
24,848.57,940.58,25.3129
25,844.209,935.83,26.2421
26,844.209,933.667,25.0909
27,844.209,930.738,23.62
28,844.209,927.758,22.5966
29,840.534,923.973,22.8764
30,840.534,919.735,23.7966
31,840.534,917.926,23.0112
32,827.208,913.428,22.9597
33,827.208,908.75,22.5504
34,827.208,905.554,22.4946
35,827.208,903.57,21.6393
36,819.469,900.302,21.3428
37,819.469,897.515,21.2686
38,819.469,895.989,20.6341
39,819.469,892.508,20.8147
40,819.469,890.359,20.0592
41,819.469,887.122,19.889
42,819.469,883.941,18.4337
43,798.029,881.468,19.0273
44,798.029,878.939,19.1168
45,798.029,877.343,18.5482
46,798.029,874.605,19.1283
47,798.029,872.508,19.4001
48,798.029,870.274,19.0014
49,798.029,867.368,18.5433
50,798.007,864.457,19.3041
51,798.007,861.527,19.6653
52,765.29,857.849,21.4611
53,765.29,854.334,22.181
54,765.29,851.658,22.4341
55,761.153,847.78,23.3119
56,761.153,846.351,22.7419
57,761.153,845.254,22.3726
58,761.153,843.607,21.8271
59,761.153,839.513,22.2354
60,761.153,837.998,21.3818
61,761.153,835.521,20.8865
62,761.153,831.374,21.0044
63,710.982,828.455,22.5134
64,710.982,826.17,22.0338
65,710.982,825.444,21.4599
66,710.982,823.236,20.8496
67,710.982,821.526,20.0132
68,710.982,820.374,19.4325
69,710.982,817.598,18.9686
70,710.982,815.963,18.1202
71,710.982,813.189,17.4074
72,710.982,810.86,17.076
73,710.982,808.427,17.9982
74,710.982,807.027,17.4912
75,710.982,805.941,17.4888
76,710.982,802.4,17.9537
77,710.982,800.703,17.9113
78,710.982,799.088,17.8978
79,710.982,795.934,18.8727
80,710.982,794.742,18.2411
81,710.982,792.919,17.7679
82,710.982,792.468,17.5266
83,710.982,790.709,17.176
84,710.982,788.933,16.9066
85,710.982,787.566,16.7443
86,710.982,785.736,16.6559
87,710.982,784.212,16.2479
88,710.982,782.615,16.1695
89,710.982,780.782,15.8366
90,710.982,778.749,15.2949
91,710.982,776.988,15.363
92,710.982,775.306,15.3465
93,710.982,773.025,15.2437
94,710.982,769.292,15.922
95,710.982,767.864,15.4676
96,710.982,766.863,15.504
97,710.982,765.79,15.1909
98,705.943,764.097,15.6978
99,705.943,761.865,15.6046
100,705.943,760.425,15.505
101,705.943,758.197,15.3088
102,705.943,757.473,15.0817
103,705.943,756.13,14.5588
104,705.943,754.796,14.3374
105,705.943,754.057,14.1872
106,700.375,751.565,15.1208
107,700.375,750.025,14.6848
108,700.375,748.528,14.2861
109,700.375,747.785,14.3151
110,700.375,746.533,14.3108
111,686.223,744.075,15.2197
112,686.223,742.95,15.1506
113,686.223,740.984,15.254
114,686.223,738.637,15.0447
115,686.223,737.075,14.6005
116,686.223,735.695,14.3868
117,685.099,733.442,14.2436
118,685.099,730.559,13.4214
119,685.099,728.723,13.0412
120,685.099,727.056,13.1735
121,676.151,725.892,13.6717
122,676.151,724.246,13.2382
123,660.123,722.025,14.1905
124,660.123,720.596,14.143
125,660.123,719.793,13.9048
126,660.123,718.118,13.3211
127,660.123,716.475,12.8623
128,660.123,715.273,12.5139
129,660.123,715.03,12.3136
130,660.123,714.055,11.9457
131,660.123,711.75,12.7651
132,647.902,709.527,13.9737
133,647.902,708.351,14.1649
134,647.902,707.187,13.8598
135,647.902,705.756,13.752
136,647.902,703.348,13.7719
137,647.902,702.019,13.2711
138,636.726,700.355,14.0849
139,636.726,698.444,14.3604
140,636.726,696.688,14.9715
141,628.564,694.767,15.8902
142,628.564,692.898,16.3112
143,628.564,691.98,15.8082
144,628.564,691.234,15.5508
145,628.564,688.989,15.1757
146,628.564,688.281,14.7038
147,628.564,687.302,14.7439
148,628.564,686.691,14.3758
149,626.018,684.473,14.8279
150,590.035,682.15,16.3799
151,590.035,680.577,15.9939
152,590.035,679.717,15.8565
153,590.035,678.432,15.3637
154,589.138,676.313,16.5135
155,589.138,674.858,16.3563
156,589.138,673.096,16.378
157,589.138,672.109,16.241
158,589.138,671.462,16.1497
159,589.138,670.631,15.8812
160,589.138,669.787,15.5831
161,589.138,668.558,15.3851
162,589.138,665.601,15.9401
163,589.138,664.165,15.8935
164,589.138,662.643,15.6599
165,589.138,660.648,16.1618
166,589.138,659.511,15.6332
167,589.138,657.753,15.0959
168,589.138,656.168,15.2136
169,589.138,655.582,14.9204
170,589.138,652.81,14.9187
171,589.138,651.347,14.5939
172,589.138,649.408,14.0692
173,589.138,647.942,13.9194
174,589.138,646.482,13.739
175,589.138,644.816,13.7554
176,589.138,643.843,13.3727
177,589.138,642.218,13.3454
178,589.138,640.19,12.8819
179,589.138,639.726,12.6775
180,565.735,638.428,13.7066
181,559.882,636.392,15.572
182,559.882,635.407,15.9699
183,559.882,633.697,15.9736
184,559.882,632.687,15.6697
185,559.882,630.862,15.602
186,559.882,629.942,15.2198
187,559.882,628.698,15.1988
188,559.882,628.447,15.0087
189,559.882,627.145,15.3465
190,559.882,625.052,15.8702
191,559.882,624.325,15.837
192,559.882,623.578,15.6314
193,547.169,621.818,16.4937
194,547.169,620.773,16.7389
195,547.169,620.044,16.6122
196,547.169,618.994,16.6072
197,547.169,617.162,16.6467
198,547.169,615.122,17.1898
199,547.169,613.885,17.0109
200,547.169,612.949,16.5019
201,547.169,610.295,17.0788
202,547.169,608.817,16.9628
203,547.169,607.233,16.3971
204,547.169,606.028,16.0981
205,547.169,604.253,16.0915
206,547.169,603.226,15.7995
207,547.169,601.849,15.4175
208,547.169,599.456,14.9077
209,547.169,598.699,14.6396
210,547.169,597.692,14.2384
211,547.169,596.868,13.7319
212,547.169,595.414,13.2608
213,547.169,592.749,12.9293
214,547.169,591.878,12.615
215,547.169,590.954,12.3514
216,547.169,589.779,12.1475
217,547.169,589.191,12.0289
218,547.169,588.265,12.3038
219,547.169,587.317,12.1638
220,547.169,586.922,12.0196
221,537.384,585.579,12.2587
222,537.384,584.762,12.0583
223,537.384,583.434,12.0218
224,537.384,583.058,11.803
225,537.384,582.412,11.797
226,537.384,581.62,11.7782
227,537.384,580.679,11.5553
228,537.384,579.823,11.4555
229,537.384,578.925,11.618
230,537.384,577.627,11.7277
231,537.384,576.062,11.4471
232,533.395,574.286,12.3928
233,533.395,573.503,12.0791
234,533.395,571.849,11.8607
235,533.395,570.893,11.982
236,533.395,570.095,11.6791
237,533.395,569.014,11.3572
238,525.198,567.439,11.5571
239,525.198,566.263,11.2996
240,525.198,565.234,11.0905
241,525.198,564.041,10.8176
242,525.198,563.222,10.5301
243,525.198,562.243,10.3656
244,525.198,560.811,10.308
245,525.198,560.132,9.90334
246,525.198,559.679,9.61677
247,525.198,558.669,9.67639
248,525.198,557.734,9.35213
249,525.198,556.928,9.30326
250,525.198,555.801,9.0013
251,525.198,555.401,8.88196
252,525.198,554.126,8.57345
253,525.198,553.619,8.36701
254,525.198,552.564,7.97155
255,525.198,551.862,7.94316
256,512.48,550.608,8.17704
257,512.48,549.861,8.07666
258,512.48,549.316,7.9422
