1,901.218,1037.01,41.8986
2,901.218,1032.38,39.5528
3,901.218,1025.16,36.4446
4,901.218,1020.37,34.1177
5,901.218,1014.79,30.6934
6,901.218,1009.7,29.819
7,901.218,1004.14,28.378
8,901.218,998.622,28.3316
9,871.942,993.146,28.0377
10,871.942,991.327,27.3009
11,837.815,982.501,29.2542
12,837.815,978.797,27.8467
13,837.815,975.741,26.6186
14,837.815,972.294,27.3082
15,837.815,968.743,26.6289
16,837.815,963.252,27.4108
17,837.815,960.524,26.3837
18,837.815,956.278,26.4421
19,833.663,951.6,26.9639
20,833.663,949.426,26.1521
21,808.752,943.081,27.3807
22,808.752,936.239,29.6593
23,808.752,932.638,29.5494
24,808.752,929.62,29.4668
25,808.752,926.068,30.0227
26,808.752,923.013,28.6825
27,808.752,918.426,28.51
28,808.752,916.087,27.9088
29,808.752,912.806,27.7453
30,808.752,910.285,26.5333
31,808.752,909.243,26.1981
32,808.752,905.778,26.0878
33,808.752,904.421,25.5962
34,780.954,899.436,26.9864
35,780.954,897.818,26.661
36,780.954,895.609,26.1546
37,780.954,891.618,26.1132
38,780.954,889.383,26.0002
39,780.954,886.482,24.4344
40,780.954,882.396,24.4347
41,780.954,879.128,23.8367
42,780.954,876.22,23.6628
43,780.954,874.214,23.3611
44,780.954,871.223,23.0908
45,780.954,869.067,22.664
46,780.954,867.354,22.3316
47,780.954,865.684,22.3593
48,780.954,862.874,21.5265
49,768.184,859.892,22.9745
50,768.184,857.885,22.6925
51,768.184,856.581,22.7215
52,768.184,854.306,22.7318
53,768.184,850.743,21.8616
54,768.184,848.077,21.4281
55,768.184,846.881,20.8641
56,768.043,844.019,21.0647
57,768.043,841.26,21.1168
58,768.043,839.103,20.7656
59,766.956,836.154,21.0339
60,763.749,833.864,21.3429
61,763.749,830.801,20.8754
62,725.524,828.473,21.7331
63,677.413,824.21,24.928
64,677.413,822.157,24.6247
65,677.413,819.299,23.7404
66,677.413,816.937,23.667
67,677.413,813.313,23.6123
68,677.413,810.766,23.8895
69,677.413,807.798,22.4937
70,677.413,804.064,22.9918
71,677.413,802.17,22.1457
72,677.413,800.578,21.8521
73,677.413,797.826,21.5084
74,677.413,794.371,20.4695
75,677.413,792.088,19.4668
76,677.413,790.516,19.7923
77,677.413,787.472,21.5097
78,677.413,784.2,22.0392
79,677.413,783.325,21.6485
80,677.413,780.702,22.2126
81,677.413,778.739,21.6903
82,677.413,775.693,21.8859
83,677.413,773.059,23.0857
84,677.413,771.367,22.8942
85,677.413,769.775,22.7134
86,677.413,768.455,22.2483
87,677.413,767.127,22.1311
88,677.413,765.468,21.3676
89,677.413,764.18,20.748
90,648.434,761.389,22.8819
91,648.434,758.858,23.1219
92,648.434,756.5,23.4062
93,648.434,753.791,22.9178
94,648.434,751.005,21.937
95,648.434,748.857,21.7963
96,648.434,747.032,21.6443
97,644.483,743.259,23.8186
98,644.483,741.263,23.5928
99,644.483,740.021,23.1352
100,644.483,739.381,22.8933
101,644.483,736.7,22.7281
102,644.483,735.795,22.6521
103,644.483,733.985,22.6297
104,644.483,731.636,21.7723
105,644.483,729.643,22.2805
106,644.483,727.578,22.7073
107,644.483,725.322,22.62
108,644.483,724.247,21.9694
109,644.483,722.4,21.2978
110,644.483,721.418,20.8928
111,644.483,719.317,20.7356
112,636.949,715.097,22.1965
113,636.949,712.32,21.144
114,636.949,710.971,20.9532
115,636.949,710.447,20.5621
116,627.068,707.735,20.7126
117,627.068,704.841,20.7746
118,627.068,702.933,20.2413
119,627.068,701.671,19.6084
120,627.068,700.474,19.2213
121,627.068,698.495,19.4853
122,627.068,696.638,18.9045
123,627.068,694.144,19.4026
124,627.068,692.402,19.6133
125,627.068,690.752,19.141
126,627.068,689.75,18.4821
127,627.068,687.767,17.9926
128,627.068,685.445,18.0103
129,627.068,683.519,17.777
130,627.068,683.076,17.4587
131,627.068,681.816,16.9989
132,627.068,679.932,16.1655
133,627.068,677.621,16.0108
134,627.068,675.967,15.8933
135,627.068,673.743,15.9307
136,609.397,672.264,16.7692
137,609.397,670.723,16.5845
138,601.702,667.592,17.1895
139,601.702,666.632,16.712
140,601.702,663.881,16.3061
141,588.401,661.779,17.5548
142,587.439,659.787,18.4725
143,587.439,658.329,17.9353
144,587.439,657.171,17.6206
145,587.439,655.614,17.0926
146,587.439,653.132,17.8861
147,587.439,651.823,17.1165
148,587.439,651.527,16.9393
149,587.439,650.295,16.5046
150,587.439,648.228,16.0578
151,587.439,646.401,16.2373
152,541.919,643.977,17.7931
153,541.919,642.856,17.7523
154,541.919,641.988,17.6356
155,541.919,640.051,18.2225
156,541.919,639.58,17.8964
157,541.919,637.89,17.4209
158,541.919,636.39,16.9697
159,541.919,635.007,16.4932
160,541.919,633.736,16.3674
161,541.919,632.88,16.6388
162,541.919,631.383,17.0588
163,541.919,629.849,16.8705
164,541.919,627.505,16.9897
165,541.919,626.016,17.6041
166,541.919,624.957,17.2732
167,541.919,623.046,17.2243
168,541.919,622.347,16.757
169,541.919,620.852,16.7311
170,541.919,619.84,16.1826
171,541.919,618.606,15.8278
172,541.919,617.018,15.1992
173,541.919,614.827,16.0008
174,541.919,613.51,15.6974
175,541.919,612.586,15.2004
176,541.919,611.689,15.1729
177,541.919,611.199,14.9074
178,541.919,609.334,14.4606
179,540.807,607.903,15.2587
180,540.807,605.715,15.6304
181,540.807,604.307,15.5177
182,540.807,602.847,15.4835
183,540.807,601.321,14.7946
184,540.807,599.725,14.7425
185,540.807,598.688,14.7653
186,540.807,597.015,14.1766
187,540.807,595.385,13.5015
188,540.807,594.018,13.0494
189,540.807,593.556,12.7822
190,540.807,591.954,13.6403
191,540.807,590.702,13.7367
192,540.807,589.669,13.295
193,540.807,588.347,12.9288
194,540.807,587.715,12.621
195,540.807,586.044,12.9086
196,540.807,584.143,13.0825
197,540.807,583.115,12.6052
198,540.807,581.435,12.1305
199,540.807,579.631,12.1272
200,540.807,578.814,11.8293
201,540.807,577.411,11.3584
202,540.807,576.549,10.9691
203,532.677,574.972,11.4067
204,532.677,574.074,10.9927
205,519.543,572.464,11.6018
206,519.543,571.074,11.4958
207,519.543,570.473,11.2629
208,517.643,569.364,11.782
209,517.643,567.491,12.078
210,517.643,566.222,12.4225
211,517.643,564.746,13.0038
