           1     2.15183     2.15183           0
           2     2.00985     2.08084    0.050196
           3     1.93028     2.03065   0.0529058
           4     2.14854     2.06012   0.0471795
           5     1.90689     2.02948   0.0466476
           6     2.07496     2.03706   0.0394841
           7     2.06979     2.04173   0.0341194
           8     2.09611     2.04853    0.030524
           9     2.08229     2.05228    0.027362
          10      2.1224     2.05929   0.0255085
          11      2.0588     2.05925   0.0231896
          12     2.27536     2.07726   0.0273712
          13     2.00259     2.07151   0.0258614
          14     1.87558     2.05752    0.027542
          15     1.97151     2.05179   0.0262959
          16     2.24024     2.06356   0.0271626
          17     2.10882     2.06623   0.0256949
          18     2.14187     2.07043   0.0246087
          19     1.96362     2.06481   0.0239469
          20     2.19312     2.07122   0.0235934
          21     2.00922     2.06827   0.0226539
          22     2.07206     2.06844   0.0216248
          23     2.12852     2.07105   0.0208417
          24     1.98974     2.06767   0.0202469
          25     1.94895     2.06292   0.0199861
          26     1.91198     2.05711   0.0200428
          27     2.11594     2.05929   0.0194186
          28     2.14118     2.06222    0.018944
          29     1.95506     2.05852   0.0186477
          30     2.18095      2.0626   0.0184673
          31        2.06     2.06252   0.0178717
          32     2.18799     2.06644   0.0177381
          33     2.13791      2.0686   0.0173323
          34     1.99212     2.06635   0.0169679
          35     2.17539     2.06947   0.0167667
          36     2.01442     2.06794   0.0163705
          37     2.07156     2.06804   0.0159283
          38     2.08019     2.06836   0.0155124
          39     2.01233     2.06692    0.015181
          40     2.17394      2.0696   0.0150354
          41     1.96846     2.06713   0.0148697
          42     2.14163      2.0689    0.014621
          43     2.00149     2.06734   0.0143648
          44      2.2529     2.07155   0.0146443
          45     2.08545     2.07186   0.0143222
          46     2.06067     2.07162   0.0140129
          47     2.17616     2.07384   0.0138901
          48      2.2349      2.0772   0.0140002
          49      2.0771      2.0772   0.0137144
          50     2.30483     2.08175   0.0141757
