           1     1.39221     1.39221           0
           2     1.39211     1.39216 3.29615e-05
           3     1.39215     1.39216  2.2093e-05
           4     1.39216     1.39216 1.65762e-05
           5     1.39211     1.39215 1.55891e-05
           6     1.39217     1.39215 1.33016e-05
           7     1.39223     1.39216 1.58765e-05
           8      1.3921     1.39215 1.57615e-05
           9     1.39209     1.39215 1.57768e-05
          10     1.39205     1.39214 1.71534e-05
          11     1.39208     1.39213 1.64109e-05
          12     1.39214     1.39213 1.50488e-05
          13     1.39224     1.39214 1.60691e-05
          14      1.3922     1.39215 1.55354e-05
          15     1.39227     1.39215  1.6446e-05
          16     1.39224     1.39216 1.63868e-05
          17     1.39229     1.39217 1.72394e-05
          18     1.39225     1.39217 1.68808e-05
          19     1.39224     1.39218 1.64117e-05
          20     1.39229     1.39218  1.6593e-05
          21     1.39224     1.39218 1.60629e-05
          22     1.39212     1.39218 1.56006e-05
          23     1.39207     1.39218 1.55906e-05
          24     1.39219     1.39218 1.49475e-05
          25     1.39224     1.39218 1.45433e-05
          26     1.39223     1.39218 1.40946e-05
          27     1.39223     1.39218 1.36794e-05
          28     1.39215     1.39218 1.32428e-05
          29     1.39221     1.39218 1.28297e-05
          30     1.39213     1.39218  1.2518e-05
          31     1.39215     1.39218 1.21505e-05
          32     1.39215     1.39218 1.18047e-05
          33     1.39212     1.39218  1.1581e-05
          34     1.39211     1.39218 1.13901e-05
          35     1.39224     1.39218 1.12079e-05
          36     1.39219     1.39218 1.08991e-05
          37      1.3921     1.39218 1.07839e-05
          38     1.39207     1.39217 1.08742e-05
          39     1.39216     1.39217 1.05979e-05
          40     1.39209     1.39217 1.05266e-05
          41     1.39204     1.39217 1.07459e-05
          42     1.39201     1.39216 1.11297e-05
          43     1.39205     1.39216 1.11553e-05
          44     1.39206     1.39216 1.11543e-05
          45     1.39212     1.39216 1.09413e-05
          46     1.39213     1.39216  1.0725e-05
          47     1.39208     1.39216 1.06281e-05
          48     1.39203     1.39215 1.07457e-05
          49     1.39208     1.39215 1.06317e-05
          50     1.39213     1.39215 1.04249e-05
