           1     1.07498     1.07498           0
           2     1.09791     1.08645  0.00810551
           3     1.10954     1.09414  0.00828822
           4     1.08369     1.09153  0.00661499
           5     1.11444     1.09611  0.00669288
           6     1.08889     1.09491  0.00568449
           7     1.09298     1.09463  0.00487909
           8     1.09953     1.09525  0.00430738
           9     1.08487     1.09409  0.00398005
          10     1.09039     1.09372  0.00359925
          11     1.10998      1.0952  0.00356264
          12     1.08507     1.09436  0.00336429
          13     1.10028     1.09481  0.00313625
          14     1.10778     1.09574  0.00304589
          15     1.10132     1.09611  0.00286551
          16     1.09146     1.09582  0.00270113
          17     1.09253     1.09563  0.00254914
          18     1.08202     1.09487  0.00251707
          19     1.09902     1.09509  0.00239404
          20     1.07124      1.0939  0.00255411
          21     1.10123     1.09425  0.00245621
          22     1.09848     1.09444   0.0023521
          23     1.08035     1.09383  0.00232827
          24     1.10531      1.0943  0.00227989
          25     1.10295     1.09465  0.00221476
          26     1.10531     1.09506  0.00216718
          27     1.10106     1.09528  0.00209827
          28     1.08313     1.09485  0.00206772
          29     1.10319     1.09514  0.00201631
          30     1.10024     1.09531  0.00195627
          31     1.10355     1.09557  0.00191118
          32     1.08037      1.0951  0.00190955
          33     1.09567     1.09511  0.00185176
          34     1.10882     1.09552  0.00184066
          35     1.07607     1.09496  0.00187009
          36     1.08859     1.09478   0.0018265
          37     1.08237     1.09445   0.0018077
          38     1.08555     1.09421  0.00177523
          39     1.10158      1.0944  0.00173973
          40     1.09251     1.09436  0.00169689
          41      1.1031     1.09457  0.00166885
          42     1.09983     1.09469  0.00163381
          43     1.10242     1.09487  0.00160566
          44     1.07212     1.09436  0.00165036
          45     1.08767     1.09421  0.00162036
          46      1.0931     1.09418  0.00158531
          47      1.0808      1.0939  0.00157697
          48      1.0797      1.0936  0.00157161
          49     1.10508     1.09384  0.00155688
          50     1.06742     1.09331   0.0016129
