           1     1.19929     1.19929           0
           2     1.19613     1.19771  0.00111706
           3     1.19435     1.19659  0.00117982
           4     1.19871     1.19712 0.000996525
           5     1.19969     1.19764 0.000920503
           6     1.20325     1.19857  0.00114745
           7     1.19599      1.1982  0.00104109
           8     1.20173     1.19864  0.00099984
           9     1.19855     1.19863 0.000888806
          10     1.20481     1.19925 0.000991876
          11     1.19898     1.19923 0.000902018
          12     1.19498     1.19887  0.00089352
          13     1.20965      1.1997  0.00114674
          14     1.17873      1.1982   0.0017939
          15     1.20603     1.19872  0.00174849
          16     1.20635      1.1992  0.00170296
          17     1.19469     1.19894  0.00162332
          18     1.20277     1.19915  0.00154703
          19     1.20144     1.19927  0.00147029
          20      1.1941     1.19901  0.00141928
          21     1.19996     1.19906  0.00135242
          22     1.20686     1.19941  0.00133664
          23     1.19797     1.19935  0.00127998
          24     1.20158     1.19944  0.00123002
          25     1.20504     1.19967  0.00120102
          26     1.19483     1.19948  0.00116916
          27     1.20426     1.19966  0.00113917
          28     1.20336     1.19979  0.00110613
          29     1.19974     1.19979  0.00106799
          30     1.19843     1.19974  0.00103335
          31     1.20657     1.19996   0.0010232
          32     1.19517     1.19981  0.00100215
          33     1.20518     1.19997 0.000984902
          34     1.19957     1.19996 0.000956007
          35     1.19879     1.19993 0.000929282
          36      1.1982     1.19988 0.000904705
          37     1.18897     1.19959 0.000927043
          38     1.18806     1.19928 0.000950968
          39     1.19872     1.19927 0.000926695
          40     1.20032     1.19929 0.000903898
          41     1.20354      1.1994 0.000887754
          42     1.20193     1.19946 0.000868654
          43     1.20335     1.19955 0.000853155
          44     1.19654     1.19948 0.000836504
          45     1.19772     1.19944 0.000818832
          46     1.19772      1.1994 0.000801884
          47     1.19035     1.19921  0.00080763
          48     1.21013     1.19944 0.000822219
          49      1.2061     1.19957 0.000816605
          50     1.19816     1.19955 0.000800766
