           1     1.10198     1.10198           0
           2     1.14239     1.12219    0.014285
           3     1.14965     1.13134   0.0121069
           4     1.16532     1.13984   0.0116861
           5      1.1438     1.14063  0.00937573
           6     1.18762     1.14846    0.010591
           7     1.20959     1.15719   0.0121562
           8     1.19233     1.16159   0.0114023
           9     1.21615     1.16765   0.0116361
          10     1.23418      1.1743   0.0122275
          11     1.21817     1.17829   0.0117483
          12     1.19989     1.18009   0.0109064
          13     1.16471     1.17891   0.0101314
          14     1.17934     1.17894  0.00940776
          15      1.1864     1.17943   0.0087937
          16     1.19142     1.18018  0.00827594
          17     1.17516     1.17989  0.00779439
          18     1.18817     1.18035  0.00737495
          19     1.19874     1.18132  0.00705006
          20     1.18469     1.18149  0.00669957
          21     1.20883     1.18279  0.00650584
          22     1.18912     1.18308  0.00621649
          23      1.2273       1.185  0.00623653
          24     1.22272     1.18657  0.00617157
          25     1.19785     1.18702  0.00594116
          26     1.18472     1.18693  0.00571331
          27     1.17562     1.18651  0.00551706
          28     1.21302     1.18746  0.00540062
          29     1.15709     1.18641  0.00531496
          30      1.2038     1.18699  0.00516932
          31     1.22731     1.18829  0.00516356
          32     1.20021     1.18867  0.00501561
          33     1.18674     1.18861  0.00486396
          34     1.22924      1.1898  0.00486553
          35     1.18745     1.18974  0.00472698
          36     1.18349     1.18956  0.00459886
          37     1.19376     1.18968  0.00447596
          38     1.19685     1.18986  0.00436215
          39     1.24597      1.1913  0.00448122
          40     1.18101     1.19104  0.00437657
          41     1.19107     1.19105  0.00426983
          42     1.19578     1.19116  0.00416965
          43     1.18015      1.1909  0.00408054
          44     1.19107     1.19091   0.0039878
          45     1.18343     1.19074  0.00390264
          46     1.18033     1.19051  0.00382435
          47     1.22271      1.1912  0.00380384
          48     1.21183     1.19163  0.00374881
          49      1.2087     1.19198  0.00368845
          50     1.20068     1.19215  0.00361879
