           1    0.508278    0.508278        0.11
           2     0.51013    0.509204        0.11
           3    0.508051    0.508819        0.11
           4    0.509144      0.5089        0.11
           5    0.509134    0.508947        0.11
           6     0.50888    0.508936        0.11
           7    0.509005    0.508946        0.11
           8    0.507676    0.508787        0.11
           9    0.509375    0.508852        0.11
          10    0.507787    0.508746        0.11
          11    0.508093    0.508686        0.11
          12    0.508324    0.508656        0.11
          13    0.506708    0.508506        0.11
          14    0.509815      0.5086        0.11
          15    0.508657    0.508604        0.11
          16    0.508718    0.508611        0.11
          17    0.508389    0.508598        0.11
          18    0.508884    0.508614        0.11
          19    0.508056    0.508584        0.11
          20    0.507736    0.508542        0.11
          21    0.510394     0.50863        0.11
          22    0.507787    0.508592        0.11
          23    0.507458    0.508542        0.11
          24    0.508162    0.508527        0.11
          25    0.508375    0.508521        0.11
          26     0.50831    0.508512        0.11
          27    0.507144    0.508462        0.11
          28    0.507745    0.508436        0.11
          29    0.508116    0.508425        0.11
          30    0.508796    0.508437        0.11
          31    0.507519    0.508408        0.11
          32    0.508245    0.508403        0.11
          33    0.508727    0.508413        0.11
          34    0.511412    0.508501        0.11
          35    0.507213    0.508464        0.11
          36    0.508255    0.508458        0.11
          37    0.508014    0.508446        0.11
          38    0.506694      0.5084        0.11
          39    0.508296    0.508397        0.11
          40    0.507546    0.508376        0.11
          41    0.509296    0.508399        0.11
          42    0.509069    0.508415        0.11
          43    0.509088     0.50843        0.11
          44    0.509847    0.508462        0.11
          45    0.509051    0.508476        0.11
          46    0.510329    0.508516        0.11
          47    0.509023    0.508527        0.11
          48     0.50806    0.508517        0.11
          49    0.508852    0.508524        0.11
          50    0.506444    0.508482        0.11
