2.10096,1,0.717473,0.696586
2.10096,8,0.857503,0.514478
2.10096,21,0.918643,0.395088
2.10096,14,0.991194,0.132421
2.10096,19,0.994097,0.108496
2.10096,10,0.828785,-0.559567
2.10096,12,0.517489,-0.85569
2.10096,13,0.162934,-0.986637
2.10096,26,0.0379884,-0.999278
2.10096,22,0.029236,-0.999573
2.10096,3,-0.127518,-0.991836
2.10096,7,-0.278816,-0.960344
2.10096,9,-0.556778,-0.830661
2.10096,33,-0.742544,-0.669797
2.10096,32,-0.861008,-0.508592
2.10096,20,-0.866511,-0.499159
2.10096,34,-0.874885,-0.48433
2.10096,16,-0.898197,-0.439593
2.10096,6,-0.899859,-0.436181
2.10096,18,-0.958776,-0.284163
2.10096,28,-0.99935,0.0360596
2.10096,25,-0.999094,0.0425475
2.10096,27,-0.991421,0.130705
2.10096,5,-0.98968,0.143298
2.10096,31,-0.98434,0.176281
2.10096,11,-0.69137,0.722501
2.10096,4,-0.488159,0.872755
2.10096,17,-0.182645,0.983179
2.10096,29,-0.0495759,0.99877
2.10096,30,0.067379,0.997727
2.10096,23,0.105631,0.994405
2.10096,24,0.34881,0.937194
2.10096,2,0.482205,0.876058
2.10096,15,0.490951,0.871187
2.10096,1,0.717473,0.696586
