4.51678,1,0.245299,0.339836
4.51678,18,0.167908,0.318518
4.51678,31,0.267608,0.106959
4.51678,12,0.466314,0.386586
4.51678,15,0.515787,0.478536
4.51678,34,0.545503,0.50273
4.51678,20,1.00372,0.048568
4.51678,23,1.35676,0.196429
4.51678,4,1.41006,0.172014
4.51678,7,1.5521,0.0422752
4.51678,30,1.62657,0.0358848
4.51678,32,1.42685,0.223554
4.51678,22,1.30391,0.427703
4.51678,2,1.4593,0.662331
4.51678,33,1.97095,0.798044
4.51678,19,1.86373,1.5081
4.51678,29,1.83771,1.87975
4.51678,27,1.53153,1.94053
4.51678,5,1.31204,1.81097
4.51678,25,1.15454,1.68001
4.51678,13,0.986453,1.51209
4.51678,17,1.23362,1.16094
4.51678,21,1.37201,0.738701
4.51678,14,0.958276,0.988519
4.51678,3,0.954229,1.14367
4.51678,16,0.943593,1.16983
4.51678,9,0.558466,1.09172
4.51678,8,0.336649,1.14488
4.51678,24,0.24192,1.36027
4.51678,6,0.742993,1.67313
4.51678,28,0.45222,1.98922
4.51678,11,0.129286,1.50931
4.51678,10,0.0346033,1.16636
4.51678,26,0.105522,0.907015
4.51678,1,0.245299,0.339836
