269.646,1,-86.3006,32.3777
269.646,9,-84.2813,30.4381
269.646,10,-84.3882,33.749
269.646,40,-81.0332,34.0003
269.646,32,-78.6391,35.7804
269.646,46,-77.4336,37.5389
269.646,20,-76.4909,38.9788
269.646,8,-75.5197,39.1573
269.646,30,-74.7699,40.2206
269.646,7,-72.6822,41.764
269.646,39,-71.415,41.8309
269.646,21,-71.0637,42.3582
269.646,29,-71.538,43.2069
269.646,19,-69.7817,44.3072
269.646,45,-72.5805,44.2624
269.646,34,-73.7579,42.6528
269.646,38,-76.8836,40.2644
269.646,48,-81.6123,38.3362
269.646,35,-82.9991,39.9613
269.646,22,-84.5553,42.7336
269.646,14,-86.1626,39.7686
269.646,17,-84.8754,38.1867
269.646,42,-86.7842,36.1658
269.646,13,-89.655,39.7984
269.646,49,-89.3844,43.0747
269.646,23,-93.1022,44.9551
269.646,15,-93.6037,41.5911
269.646,25,-92.1729,38.5792
269.646,16,-95.678,39.0482
269.646,27,-96.6997,40.8081
269.646,41,-100.346,44.367
269.646,33,-100.783,46.8209
269.646,50,-104.82,41.1403
269.646,6,-104.985,39.7392
269.646,44,-111.888,40.7775
269.646,26,-112.018,46.5857
269.646,12,-116.2,43.6178
269.646,37,-123.03,44.9385
269.646,47,-122.905,47.0358
269.646,2,-134.42,58.3016
269.646,11,-157.857,21.3074
269.646,5,-121.494,38.5767
269.646,28,-119.766,39.1639
269.646,3,-112.097,33.4481
269.646,31,-105.94,35.6822
269.646,43,-97.7403,30.2747
269.646,36,-97.5033,35.4922
269.646,4,-92.289,34.7466
269.646,18,-91.1874,30.4571
269.646,24,-90.1821,32.3038
269.646,1,-86.3006,32.3777
