1,901.218,1035.24,41.6445
2,901.218,1029.66,38.0225
3,901.218,1025.29,35.2326
4,901.218,1023.55,34.0344
5,901.218,1017.06,34.1599
6,901.218,1013.18,33.3312
7,901.218,1009.46,31.6101
8,901.218,1003.3,31.0369
9,901.218,997.35,29.5555
10,896.668,992.505,29.0487
11,896.668,986.328,28.6058
12,896.668,983.404,27.1832
13,896.668,980.22,25.7074
14,896.668,976.158,23.831
15,896.668,971.99,24.3959
16,896.668,968.564,23.5937
17,896.668,963.848,22.1459
18,883.171,958.014,23.7284
19,883.171,954.539,22.6774
20,875.874,950.622,22.2785
21,875.874,947.863,21.9005
22,865.049,943.195,23.04
23,865.049,940.797,22.2416
24,865.049,937.281,21.664
25,865.049,935.726,20.8434
26,865.049,933.04,20.4342
27,838.147,928.28,20.6187
28,838.147,925.578,20.225
29,838.147,923.234,19.2631
30,838.147,920.003,18.8305
31,824.31,915.944,19.5958
32,768.913,911.744,22.859
33,768.913,910.609,22.3245
34,768.913,907.14,22.9301
35,768.913,902.341,23.4716
36,768.913,898.641,24.2886
37,768.913,895.333,24.0299
38,768.913,893.602,23.3687
39,768.913,889.582,23.9156
40,768.913,887.856,23.4427
41,768.913,884.252,23.3818
42,768.913,882.19,22.5011
43,768.913,879.292,22.0277
44,768.913,874.07,22.5478
45,768.913,869.923,22.5683
46,768.913,864.978,22.8123
47,768.913,862.929,22.5548
48,753.706,859.604,23.536
49,753.706,855.64,24.3716
50,753.706,854.019,23.5278
51,753.706,851.78,23.2991
52,753.706,848.462,23.6597
53,753.706,845.557,23.5489
54,753.706,844.789,23.209
55,753.706,842.399,23.7951
56,753.706,840.263,23.1626
57,753.706,837.371,22.7884
58,751.126,833.147,23.4187
59,751.126,828.705,23.0151
60,751.126,824.414,22.4733
61,751.126,822.448,21.2534
62,735.567,820.389,21.4973
63,735.567,817.782,20.9727
64,735.567,815.615,20.6385
65,735.567,813.675,19.9313
66,735.567,810.127,19.4304
67,735.567,808.881,18.7517
68,735.567,806.708,19.3035
69,735.567,804.709,18.5029
70,735.567,802.386,17.593
71,735.567,800.838,16.792
72,735.567,797.902,16.4771
73,735.567,795.755,16.5337
74,735.567,792.851,17.0719
75,735.567,791.435,16.8153
76,735.567,789.174,16.5886
77,735.567,787.574,15.822
78,735.567,786.345,15.5344
79,732.432,784.992,15.7916
80,732.432,783.659,15.6326
81,732.432,781.706,15.2239
82,732.432,780.139,15.0602
83,732.432,778.43,14.9277
84,732.432,776.846,14.684
85,732.432,775.632,14.3245
86,732.432,774.133,13.9236
87,732.432,772.512,13.9308
88,729.598,770.512,13.9232
89,729.598,769.875,13.4955
90,729.598,767.895,13.7549
91,712.882,766.523,13.964
92,712.882,764.361,13.6226
93,675.461,761.021,16.4664
94,675.461,758.897,15.9713
95,675.461,757.027,16.3711
96,675.461,755.763,16.4114
97,675.461,753.68,16.4118
98,675.461,751.849,17.125
99,675.461,750.295,17.0986
100,675.461,748.958,16.5886
101,671.95,747.337,16.91
102,671.95,745.247,17.2104
103,663.871,743.388,18.4883
104,663.871,741.556,18.6607
105,663.871,739.261,18.4708
106,663.871,737.597,17.8751
107,663.871,735.447,17.9262
108,663.871,732.412,17.8842
109,663.871,730.138,17.899
110,663.871,728.422,17.8702
111,663.871,727.449,17.6366
112,663.871,725.317,17.7191
113,636.325,722.018,18.8785
114,636.325,720.398,18.3794
115,636.325,718.434,18.0057
116,636.325,717.478,18.1093
117,636.325,714.612,17.3568
118,636.325,713.195,16.5145
119,636.325,711.426,16.5798
120,636.325,710.01,16.0832
121,636.325,708.862,15.6865
122,636.325,706.315,15.4594
123,636.325,704.226,14.923
124,630.344,701.727,15.6506
125,630.344,700.548,15.2554
126,630.344,698.936,15.1425
127,630.344,696.337,15.8807
128,630.344,694.409,15.6564
129,630.344,693.334,15.3302
130,630.344,691.295,15.2996
131,630.344,687.881,15.676
132,621.978,685.997,16.8015
133,621.978,684.074,16.4031
134,621.978,681.779,16.9501
135,621.978,678.897,17.4461
136,621.978,676.658,17.8878
137,621.978,675.24,17.5067
138,621.978,672.792,17.2208
139,613.783,669.979,17.9051
140,613.783,668.05,17.8733
141,613.783,667.227,17.4491
142,613.783,664.985,17.158
143,613.783,663.376,16.4779
144,598.29,661.255,16.4275
145,598.29,659.199,16.8331
146,598.29,655.594,17.1937
147,598.29,653.083,17.5442
148,598.29,650.936,17.1772
149,598.29,647.821,16.9156
150,598.29,646.234,16.8976
151,587.749,642.814,17.4658
152,587.749,641.026,17.1751
153,587.749,639.082,16.0049
154,587.749,637.033,15.3681
155,587.749,635.827,14.5826
156,587.749,634.532,14.2765
157,587.749,633.139,13.6437
158,587.749,631.751,13.0355
159,587.538,630.166,13.4291
160,587.538,628.403,13.0748
161,565.71,625.125,14.3377
162,565.71,623.168,14.3878
163,565.71,621.747,13.6614
164,565.71,620.785,13.2802
165,551.899,618.133,13.9801
166,551.899,615.845,15.9321
167,544.209,613.618,16.7158
168,544.209,611.286,16.0796
169,544.209,610.275,15.8357
170,544.209,608.924,15.7598
171,544.209,606.682,16.243
172,540.368,604.968,16.9311
173,540.368,602.622,16.7704
174,540.368,600.728,16.6146
175,538.493,597.493,17.544
176,538.493,595.193,16.6472
177,519.722,592.507,17.8622
178,519.722,588.843,19.1804
179,500.262,586.172,20.1359
180,500.262,583.326,19.4139
181,500.262,581.899,18.7907
182,500.262,579.35,18.3634
183,500.262,576.797,18.4779
184,494.48,573.995,18.889
185,494.48,573.233,18.5663
186,494.48,570.284,19.0627
187,494.48,569.318,18.5761
188,494.48,567.064,18.0774
189,494.48,565.288,17.4512
190,494.48,563.441,16.6032
191,494.48,561.207,16.3599
192,494.48,559.75,15.4575
193,494.48,557.731,14.998
194,494.48,555.498,14.3746
195,494.48,554.354,13.9728
196,494.48,553.297,14.2157
197,494.48,551.014,14.2107
198,494.48,548.303,13.9161
199,494.48,547.081,13.434
200,494.48,544.944,13.8367
201,496.234,542.405,13.9514
202,496.234,540.591,13.7461
203,496.234,537.976,13.8693
204,496.234,535.789,13.4573
205,496.234,534.617,12.9841
206,496.234,533.321,12.5212
207,494.535,530.583,12.3152
208,494.535,529.511,11.9711
209,494.535,528.124,12.0391
210,486.026,526.074,12.1995
211,486.026,525.611,11.906
212,486.026,524.291,11.5531
213,486.026,522.796,10.9998
214,486.026,521.513,10.7602
215,486.026,519.493,10.4022
216,486.026,518.893,10.0638
217,486.026,517.967,10.0838
218,486.026,516.384,9.68101
219,486.026,515.649,9.57038
220,486.026,514.494,9.09509
221,486.026,513.559,8.88977
222,486.026,512.812,8.58815
223,486.026,512.154,8.5591
224,486.026,511.389,8.30303
225,486.026,510.373,8.00999
226,486.026,509.134,7.89323
227,486.026,508.546,7.63607
228,481.158,507.289,7.63317
229,481.158,506.287,7.6695
230,481.158,505.698,7.546
231,432.711,503.637,10.2675
232,432.711,502.029,10.4934
233,432.711,500.944,10.9122
234,432.711,499.25,10.8084
235,432.711,498.417,10.566
236,432.711,497.346,10.6886
237,432.711,495.964,10.8704
238,432.711,495.366,10.7982
239,432.711,494.902,10.6513
240,432.711,493.959,10.4215
241,432.711,493.088,10.6615
242,432.711,491.353,10.9054
243,432.711,489.694,10.7151
244,432.711,488.276,10.6691
245,432.711,487.291,11.0529
246,432.711,485.836,11.0539
247,432.711,483.795,10.8586
248,432.711,482.936,10.6035
249,432.711,481.833,10.2482
250,432.711,480.638,9.56416
251,432.711,480.035,9.39871
252,432.711,478.883,9.24958
253,432.711,478.233,8.91482
254,432.711,476.998,8.95913
255,432.711,475.945,8.49945
256,432.711,474.346,8.64383
257,432.711,473.574,8.36053
258,432.711,472.348,8.02099
259,432.711,471.37,7.82545
260,432.711,470.766,7.56898
261,432.711,470.172,7.41996
262,432.711,469.703,7.19998
263,432.711,468.865,7.11378
264,432.711,467.653,7.02857
265,432.711,466.678,6.95903
266,432.711,465.474,6.8503
267,432.711,464.707,6.5998
268,432.711,463.821,6.32382
269,432.711,462.921,6.05907
270,432.711,461.889,5.96435
271,432.711,461.176,5.94124
272,432.711,460.227,5.80534
273,432.711,459.445,6.03303
274,432.711,459.107,6.05933
275,431.606,458.253,6.3378
276,431.606,457.359,6.64589
277,431.606,456.408,6.42766
278,431.606,455.72,6.43961
279,431.606,454.703,6.68482
280,431.606,454.109,6.73315
281,425.909,453.236,7.01193
282,425.909,451.761,7.16769
283,421.466,450.652,7.26561
284,421.466,449.935,7.21739
285,421.466,448.87,7.21959
286,421.466,447.769,7.32359
287,421.466,447.192,7.4982
288,421.466,446.683,7.23799
289,421.466,445.819,7.2386
290,421.466,444.74,7.35232
291,421.466,443.979,7.05508
292,419.034,443.025,7.07074
293,419.034,441.962,6.82599
294,419.034,441.284,6.35385
295,419.034,440.851,6.09647
296,419.034,440.283,5.94841
297,419.034,439.753,5.98076
298,419.034,439.28,5.86662
299,407.763,438.258,6.29832
300,407.763,437.488,6.22662
301,419.034,437.31,5.61855
302,419.034,436.366,5.45421
303,416.293,435.177,5.59723
304,416.293,434.28,5.52189
305,416.293,433.787,5.38659
306,415.015,433.093,5.46621
307,415.015,432.491,5.19879
308,415.015,431.871,5.17702
309,415.015,431.318,5.24526
310,411.711,430.639,5.26964
311,411.711,429.46,5.2203
312,411.711,428.896,5.0997
313,411.711,428.233,4.96456
314,411.711,427.342,4.87047
315,411.711,426.705,4.79465
316,407.13,426.063,5.09453
317,407.13,425.503,5
318,407.13,424.739,4.95989
319,407.13,424.042,5.04476
320,407.13,423.255,5.11166
321,407.13,422.694,5.07275
322,407.13,421.95,4.8693
323,407.13,421.339,4.72625
324,407.13,420.471,4.61804
325,399.648,419.407,4.92644
326,399.648,418.569,4.70403
327,399.648,418.289,4.6739
328,388.424,417.493,5.0702
329,388.424,417.228,5.0871
330,388.424,416.057,5.35084
331,388.424,415.144,5.54537
332,388.424,414.542,5.39755
333,388.424,413.606,5.22259
334,388.424,412.918,5.03727
335,388.424,411.761,4.76895
336,388.424,411.377,4.70508
337,388.424,410.924,4.70174
338,388.424,410.604,4.6203
339,388.424,410.138,4.62355
340,388.424,409.874,4.48751
341,388.424,409.623,4.42982
342,388.424,409.215,4.34748
343,388.424,408.939,4.28321
344,387.972,407.945,4.74228
345,387.972,407.209,4.58827
346,387.972,406.453,4.46411
347,387.972,405.919,4.49667
348,387.972,405.412,4.6143
349,387.972,404.66,4.41542
350,387.972,404.151,4.35768
351,387.972,403.724,4.23571
352,387.972,403.335,4.18638
353,387.972,402.903,4.10724
354,387.972,402.382,4.11153
355,380.253,401.868,4.36661
356,380.253,401.151,4.5214
