           1   -0.180665   -0.180665           0
           2    -0.32439   -0.252528   0.0508145
           3   -0.335678   -0.280244     0.04074
           4   -0.359174   -0.299977    0.035009
           5   -0.326942    -0.30537   0.0284196
           6   -0.392621   -0.319911   0.0271497
           7   -0.425501   -0.334996   0.0271399
           8    -0.39974   -0.343089   0.0249249
           9   -0.435489   -0.353355   0.0241776
          10   -0.462576   -0.364277   0.0241009
          11   -0.438532   -0.371028   0.0228357
          12   -0.411052   -0.374363   0.0211749
          13   -0.358174   -0.373118   0.0195827
          14   -0.380156   -0.373621   0.0181903
          15   -0.390678   -0.374758   0.0170132
          16   -0.398238   -0.376225    0.016013
          17   -0.373801   -0.376083   0.0150717
          18    -0.39336   -0.377042   0.0142649
          19   -0.409225   -0.378736   0.0136143
          20   -0.388093   -0.379204   0.0129416
          21   -0.424351   -0.381354   0.0125027
          22   -0.394913    -0.38197   0.0119495
          23   -0.452231   -0.385025    0.011814
          24   -0.445246   -0.387534   0.0115852
          25   -0.407881   -0.388348   0.0111503
          26   -0.388202   -0.388343   0.0107215
          27   -0.374547   -0.387832   0.0103365
          28   -0.430729   -0.389364   0.0100803
          29   -0.346773   -0.387895  0.00983908
          30   -0.416928   -0.388863  0.00955858
          31   -0.452161   -0.390905  0.00946582
          32   -0.411515   -0.391549   0.0091919
          33   -0.391347   -0.391543  0.00891336
          34   -0.455103   -0.393412  0.00884507
          35   -0.392289    -0.39338  0.00859242
          36   -0.386398   -0.393186  0.00835593
          37    -0.40188   -0.393421  0.00813339
          38   -0.406553   -0.393767   0.0079267
          39   -0.480136   -0.395981  0.00802685
          40    -0.38277   -0.395651  0.00783297
          41   -0.397921   -0.395706  0.00764212
          42   -0.405006   -0.395928  0.00746337
          43   -0.381517   -0.395593  0.00729732
          44     -0.3979   -0.395645  0.00713166
          45   -0.386373   -0.395439  0.00697616
          46   -0.381727   -0.395141  0.00683087
          47   -0.445339   -0.396209  0.00676851
          48   -0.429077   -0.396894  0.00666205
          49   -0.424319   -0.397453  0.00654956
          50   -0.412242   -0.397749  0.00642524
          51   -0.478019   -0.399323  0.00648917
          52   -0.492805   -0.401121   0.0066087
          53    -0.51087   -0.403192   0.0068007
          54   -0.433215   -0.403748  0.00669744
          55   -0.414884    -0.40395  0.00657873
          56   -0.399504   -0.403871  0.00646173
          57   -0.389786   -0.403624  0.00635309
          58   -0.417477   -0.403862  0.00624805
          59   -0.443659   -0.404537  0.00617845
          60   -0.448247   -0.405265  0.00611827
          61   -0.419152   -0.405493  0.00602221
          62   -0.465856   -0.406467  0.00600326
          63   -0.449104   -0.407143    0.005946
          64   -0.407094   -0.407143  0.00585309
          65   -0.432776   -0.407537  0.00577631
          66   -0.471522   -0.408506  0.00576957
          67   -0.435614   -0.408911  0.00569763
          68   -0.463668   -0.409716  0.00567046
          69   -0.434319   -0.410073  0.00559948
          70   -0.420742   -0.410225  0.00552156
          71   -0.413599   -0.410273  0.00544399
          72   -0.422169   -0.410438  0.00537089
          73   -0.423207   -0.410613  0.00530016
          74   -0.397183   -0.410431  0.00523165
          75   -0.431454   -0.410712  0.00516939
          76   -0.396926    -0.41053  0.00510456
          77   -0.372303   -0.410034  0.00506235
          78   -0.413215   -0.410075  0.00499761
          79   -0.488026   -0.411061  0.00503082
          80   -0.428315   -0.411277  0.00497255
          81    -0.38752   -0.410984   0.0049198
          82   -0.400127   -0.410851  0.00486159
          83    -0.40972   -0.410838  0.00480303
          84   -0.453564   -0.411346  0.00477271
          85   -0.436123   -0.411638  0.00472545
          86   -0.420979   -0.411747  0.00467176
          87   -0.418553   -0.411825  0.00461871
          88   -0.441856   -0.412166  0.00457882
          89   -0.393264   -0.411954  0.00453229
          90   -0.376489    -0.41156  0.00449903
          91   -0.336735   -0.410737   0.0045241
          92   -0.376985    -0.41037  0.00448978
          93   -0.381074   -0.410055  0.00445254
          94   -0.350486   -0.409422  0.00445004
          95   -0.375398   -0.409064  0.00441759
          96   -0.394961   -0.408917  0.00437401
          97   -0.425336   -0.409086  0.00433219
          98   -0.421419   -0.409212  0.00428982
          99   -0.408226   -0.409202   0.0042465
         100   -0.367754   -0.408787  0.00422421
         101   -0.368372   -0.408387   0.0042013
         102   -0.410517   -0.408408  0.00416016
         103   -0.386122   -0.408192  0.00412539
         104   -0.355934   -0.407689  0.00411621
         105    -0.39357   -0.407555  0.00407921
         106   -0.412872   -0.407605  0.00404103
         107   -0.328982    -0.40687  0.00406952
         108    -0.34868   -0.406331  0.00406735
         109   -0.451413   -0.406745  0.00405101
         110   -0.428179    -0.40694  0.00401887
         111   -0.426026   -0.407112  0.00398634
         112   -0.481127   -0.407773  0.00400515
         113   -0.450772   -0.408153  0.00398774
         114   -0.417783   -0.408238  0.00395365
         115   -0.452979   -0.408627  0.00393837
         116   -0.459019   -0.409061   0.0039283
         117   -0.395805   -0.408948  0.00389636
         118   -0.360585   -0.408538  0.00388484
         119   -0.417104    -0.40861  0.00385286
         120   -0.399946   -0.408538  0.00382143
         121   -0.398065   -0.408451  0.00379083
         122   -0.425874   -0.408594  0.00376244
         123   -0.423864   -0.408718   0.0037339
         124   -0.443084   -0.408995  0.00371406
         125   -0.437906   -0.409227  0.00369154
