           1    -7.54852    -7.54852           0
           2    -7.56403    -7.55627  0.00548237
           3    -7.54795     -7.5535  0.00430029
           4    -7.54351      -7.551  0.00388319
           5    -7.54189    -7.54918  0.00350844
           6    -7.54469    -7.54843  0.00300241
           7    -7.54471     -7.5479   0.0026201
           8    -7.55818    -7.54918  0.00258892
           9    -7.56637    -7.55109  0.00292165
          10    -7.53507    -7.54949  0.00303729
          11    -7.55987    -7.55044  0.00290413
          12    -7.54814    -7.55024  0.00266844
          13    -7.54057     -7.5495  0.00256476
          14    -7.56438    -7.55056  0.00259246
          15    -7.54846    -7.55042  0.00242343
          16    -7.54155    -7.54987  0.00233451
          17    -7.55885     -7.5504  0.00225618
          18    -7.52741    -7.54912  0.00246597
          19    -7.54492     -7.5489  0.00234604
          20    -7.53574    -7.54824  0.00231911
          21    -7.54669    -7.54817  0.00220984
          22    -7.55151    -7.54832   0.0021146
          23    -7.54846    -7.54832  0.00202267
          24    -7.54042      -7.548  0.00196505
          25    -7.53986    -7.54767  0.00191323
          26    -7.54294    -7.54749  0.00184828
          27    -7.55011    -7.54758  0.00178238
          28    -7.54556    -7.54751  0.00172019
          29    -7.54876    -7.54756  0.00166142
          30    -7.54291     -7.5474  0.00161325
          31    -7.54723    -7.54739  0.00156122
          32    -7.55269    -7.54756  0.00152118
          33    -7.55534     -7.5478  0.00149323
          34    -7.54844    -7.54782  0.00144944
          35    -7.56165    -7.54821   0.0014609
          36     -7.5511    -7.54829  0.00142251
          37    -7.54902    -7.54831   0.0013842
          38    -7.53481    -7.54795  0.00139263
          39    -7.55812    -7.54822  0.00138108
          40    -7.54171    -7.54805  0.00135609
          41    -7.52968     -7.5476  0.00139507
          42    -7.54085    -7.54744   0.0013711
          43    -7.54793    -7.54746  0.00133926
          44     -7.5451     -7.5474   0.0013099
          45    -7.54202    -7.54728  0.00128624
          46    -7.54536    -7.54724  0.00125895
          47    -7.53699    -7.54702  0.00125091
          48    -7.54785    -7.54704  0.00122497
          49    -7.55057    -7.54711  0.00120209
          50    -7.53518    -7.54687   0.0012015
          51    -7.55102    -7.54695  0.00118069
          52    -7.53992    -7.54682  0.00116572
          53    -7.54174    -7.54672  0.00114765
          54     -7.5383    -7.54657  0.00113694
          55    -7.53363    -7.54633  0.00114035
          56    -7.52973    -7.54604  0.00115787
          57    -7.53102    -7.54577  0.00116713
          58    -7.54206    -7.54571  0.00114876
          59    -7.54958    -7.54577  0.00113117
          60    -7.56265    -7.54605  0.00114676
          61    -7.55375    -7.54618  0.00113487
          62    -7.53761    -7.54604  0.00112496
          63    -7.54808    -7.54607  0.00110756
          64    -7.54896    -7.54612  0.00109118
          65    -7.55168    -7.54621  0.00107774
          66    -7.56169    -7.54644  0.00108664
          67    -7.55575    -7.54658  0.00107927
          68    -7.55463     -7.5467  0.00106987
          69    -7.54203    -7.54663   0.0010565
          70    -7.55342    -7.54673  0.00104585
          71    -7.55023    -7.54678  0.00103228
          72    -7.54059    -7.54669  0.00102151
          73    -7.55149    -7.54676  0.00100964
          74    -7.55695    -7.54689  0.00100535
          75    -7.54024    -7.54681 0.000995852
          76    -7.54755    -7.54681 0.000982796
          77    -7.55593    -7.54693 0.000977135
          78    -7.54102    -7.54686 0.000967543
          79    -7.55024     -7.5469 0.000956244
          80    -7.54658     -7.5469 0.000944299
          81    -7.55122    -7.54695 0.000934149
          82    -7.54661    -7.54695 0.000922766
          83    -7.54244    -7.54689 0.000913245
          84    -7.53724    -7.54678 0.000909574
          85    -7.55768     -7.5469  0.00090787
          86    -7.55807    -7.54703 0.000906556
          87    -7.55176    -7.54709 0.000897761
          88    -7.55697     -7.5472 0.000894548
          89    -7.55292    -7.54727 0.000886799
          90    -7.55039     -7.5473 0.000877625
          91    -7.55293    -7.54736 0.000870155
          92    -7.55149    -7.54741 0.000861855
          93     -7.5449    -7.54738  0.00085301
          94    -7.54932     -7.5474 0.000844186
          95    -7.55705     -7.5475 0.000841385
          96    -7.55698     -7.5476 0.000838387
          97     -7.5489    -7.54761  0.00082985
          98    -7.53379    -7.54747 0.000833284
          99     -7.5396    -7.54739 0.000828658
         100    -7.54445    -7.54736 0.000820894
         101     -7.5431    -7.54732 0.000813852
         102    -7.53926    -7.54724   0.0008097
         103    -7.53769    -7.54715 0.000807128
         104    -7.55548    -7.54723 0.000803333
         105    -7.54638    -7.54722 0.000795723
         106    -7.55006    -7.54725 0.000788668
         107    -7.55283     -7.5473 0.000783021
         108    -7.53289    -7.54717 0.000787052
         109    -7.54687    -7.54716 0.000779836
         110     -7.5427    -7.54712   0.0007738
         111    -7.56339    -7.54727 0.000780584
         112    -7.54995    -7.54729 0.000773983
         113    -7.54505    -7.54727 0.000767387
         114     -7.5544    -7.54734 0.000763195
         115    -7.53041    -7.54719 0.000770621
         116    -7.52099    -7.54696 0.000796386
         117    -7.54982    -7.54699 0.000789954
         118    -7.53944    -7.54692 0.000785847
         119     -7.5473    -7.54693  0.00077925
         120    -7.55385    -7.54699  0.00077489
         121    -7.54574    -7.54698 0.000768553
         122     -7.5384    -7.54691 0.000765458
         123    -7.54224    -7.54687 0.000760175
         124    -7.54498    -7.54685 0.000754198
         125    -7.54609    -7.54685 0.000748189
