           1     1.48077     1.48077           0
           2     1.39079     1.43578   0.0318127
           3     1.47055     1.44737   0.0232238
           4     1.49772     1.45996   0.0205483
           5     1.44945     1.45785   0.0165458
           6     1.60036     1.48161   0.0256949
           7     1.53434     1.48914   0.0231022
           8     1.29946     1.46543   0.0300089
           9     1.29408     1.44639   0.0321517
          10     1.48475     1.45023   0.0291645
          11     1.31404     1.43785   0.0290222
          12      1.3857      1.4335    0.026927
          13     1.50771     1.43921   0.0254535
          14     1.42132     1.43793   0.0236674
          15     1.45845      1.4393   0.0221291
          16     1.44317     1.43954   0.0207474
          17     1.32349     1.43271   0.0206194
          18     1.42475     1.43227   0.0194786
          19      1.4925     1.43544   0.0187096
          20     1.45587     1.43646    0.017802
          21     1.33404     1.43159   0.0176097
          22     1.29858     1.42554   0.0178169
          23     1.46471     1.42724   0.0171234
          24     1.26071     1.42031   0.0177602
          25     1.50483     1.42369   0.0173686
          26     1.44683     1.42458   0.0167234
          27     1.32128     1.42075   0.0165358
          28     1.42547     1.42092   0.0159461
          29     1.53079     1.42471   0.0158399
          30     1.44719     1.42546   0.0153296
          31     1.42346     1.42539   0.0148353
          32     1.32002      1.4221   0.0147326
          33     1.36837     1.42047   0.0143759
          34     1.35964     1.41868   0.0140639
          35     1.39726     1.41807   0.0136754
          36      1.3374     1.41583   0.0134779
          37     1.37106     1.41462   0.0131678
          38     1.43941     1.41527   0.0128374
          39     1.45479     1.41628   0.0125482
          40     1.41413     1.41623   0.0122346
          41     1.30551     1.41353   0.0122306
          42     1.40247     1.41327   0.0119422
          43     1.33732      1.4115   0.0117944
          44     1.40402     1.41133   0.0115276
          45     1.45386     1.41228   0.0113101
          46     1.34054     1.41072   0.0111712
          47     1.40122     1.41051   0.0109354
          48     1.42356     1.41079   0.0107109
          49     1.31281     1.40879   0.0106773
          50     1.38562     1.40832   0.0104738
          51     1.37881     1.40774   0.0102844
          52     1.54284     1.41034   0.0104096
          53     1.44432     1.41098   0.0102329
          54     1.32034     1.40931   0.0101802
          55     1.37059      1.4086   0.0100194
          56     1.26118     1.40597   0.0101805
          57      1.4082     1.40601   0.0100019
          58     1.36601     1.40532  0.00985324
          59     1.42889     1.40572  0.00969433
          60     1.34057     1.40463  0.00959336
          61     1.39052      1.4044  0.00943888
          62     1.29213     1.40259  0.00945873
          63     1.45603     1.40344  0.00934655
          64     1.34289     1.40249  0.00924827
          65     1.28601      1.4007  0.00927799
          66      1.3681     1.40021  0.00915055
          67     1.42955     1.40064  0.00902445
          68     1.36229     1.40008  0.00890935
          69     1.37215     1.39968  0.00878942
          70     1.50118     1.40113  0.00878265
          71     1.32963     1.40012  0.00871649
          72     1.48114     1.40124  0.00866777
          73      1.2874     1.39968  0.00868819
          74     1.34773     1.39898  0.00859911
          75     1.46412     1.39985  0.00852819
          76     1.40627     1.39993   0.0084164
          77      1.4144     1.40012  0.00830919
          78     1.30398     1.39889  0.00829358
          79     1.48845     1.40002  0.00826571
          80     1.42496     1.40034  0.00816827
          81     1.35127     1.39973  0.00808985
          82     1.42343     1.40002  0.00799636
          83     1.47293      1.4009  0.00794812
          84     1.53478     1.40249  0.00801172
          85     1.33105     1.40165  0.00796142
          86     1.51329     1.40295  0.00797397
          87     1.34197     1.40225  0.00791306
          88     1.29742     1.40106   0.0079123
          89     1.24817     1.39934   0.0080077
          90     1.36616     1.39897  0.00792721
          91     1.42113     1.39921  0.00784383
          92     1.50601     1.40037  0.00784401
          93     1.40013     1.40037  0.00775966
          94     1.43178     1.40071  0.00768431
          95     1.44383     1.40116  0.00761681
          96     1.41817     1.40134  0.00753953
          97     1.40773      1.4014  0.00746209
          98     1.37854     1.40117  0.00738959
          99     1.30048     1.40015  0.00738461
         100      1.5185     1.40134  0.00740498
         101     1.37627     1.40109  0.00733582
         102     1.44745     1.40154  0.00727797
         103     1.49777     1.40248  0.00726702
         104     1.35442     1.40201  0.00721182
         105     1.41338     1.40212  0.00714395
         106     1.23419     1.40054  0.00725009
         107     1.37477      1.4003  0.00718634
         108     1.39572     1.40026  0.00711992
         109     1.30692      1.3994  0.00710591
         110     1.35687     1.39901  0.00705182
         111     1.42937     1.39929  0.00699359
         112     1.36406     1.39897  0.00693821
         113     1.39295     1.39892  0.00687702
         114     1.33373     1.39835  0.00684043
         115     1.42774      1.3986  0.00678572
         116     1.52394     1.39968  0.00681271
         117     1.30448     1.39887   0.0068029
         118     1.34624     1.39842  0.00675986
         119      1.2896     1.39751  0.00676463
         120     1.42337     1.39772  0.00671169
         121      1.3946      1.3977  0.00665627
         122     1.34697     1.39728  0.00661468
         123     1.29958     1.39649  0.00660843
         124     1.37391     1.39631  0.00655764
         125     1.37408     1.39613  0.00650759
