0,0,0
0.00461329,0,0
0.00922657,0,0
0.0138399,0,0
0.0184531,0,0
0.0230664,0,0
0.0276797,0,0
0.032293,0,0
0.0369063,0,0
0.0415196,0,0
0.0461329,0,0
0.0507461,0,0
0.0553594,0,0
0.0599727,0,0
0.064586,0,0
0.0691993,0,0
0.0738126,0,0
0.0784259,0,0
0.0830391,0,0
0.0876524,0,0
0.0922657,0,0
0.096879,0,0
0.101492,0,0
0.106106,0,0
0.110719,0,0
0.115332,0,0
0.119945,0,0
0.124559,0,0
0.129172,0,0
0.133785,0,0
0.138399,0,0
0.143012,0,0
0.147625,0,0
0.152238,0,0
0.156852,0,0
0.161465,0,0
0.166078,0,0
0.170692,0,0
0.175305,0,0
0.179918,0,0
0.184531,0,0
0.189145,0,0
0.193758,0,0
0.198371,0,0
0.202985,0,0
0.207598,0,0
0.212211,0,0
0.216824,0,0
0.221438,0,0
0.226051,0,0
0.230664,0,0
0.235278,0,0
0.239891,0,0
0.244504,0,0
0.249117,0,0
0.253731,0,0
0.258344,0,0
0.262957,0,0
0.267571,0,0
0.272184,0,0
0.276797,0,0
0.28141,0,0
0.286024,0,0
0.290637,0,0
0.29525,0,0
0.299864,0,0
0.304477,0,0
0.30909,0,0
0.313703,0,0
0.318317,0,0
0.32293,0,0
0.327543,0,0
0.332157,0,0
0.33677,0,0
0.341383,0,0
0.345996,0,0
0.35061,0,0
0.355223,0,0
0.359836,0,0
0.36445,0,0
0.369063,0,0
0.373676,0,0
0.378289,0,0
0.382903,0,0
0.387516,0,0
0.392129,0,0
0.396743,0,0
0.401356,0,0
0.405969,0,0
0.410582,0,0
0.415196,0,0
0.419809,0,0
0.424422,0,0
0.429036,0,0
0.433649,0,0
0.438262,0,0
0.442875,0,0
0.447489,0,0
0.452102,0,0
0.456715,0,0
0.461329,0,0
0.465942,0,0
0.470555,0,0
0.475168,0,0
0.479782,0,0
0.484395,0,0
0.489008,0,0
0.493622,0,0
0.498235,0,0
0.502848,0,0
0.507461,0,0
0.512075,0,0
0.516688,0,0
0.521301,0,0
0.525915,0,0
0.530528,0,0
0.535141,0,0
0.539754,0,0
0.544368,0,0
0.548981,0,0
0.553594,0,0
0.558208,0,0
0.562821,0,0
0.567434,0,0
0.572047,0,0
0.576661,0,0
0.581274,0,0
0.585887,0,0
0.590501,0,0
0.595114,0,0
0.599727,0,0
0.60434,0,0
0.608954,0,0
0.613567,0,0
0.61818,0,0
0.622794,0,0
0.627407,0,0
0.63202,0,0
0.636633,0,0
0.641247,0,0
0.64586,0,0
0.650473,0,0
0.655087,0,0
0.6597,0,0
0.664313,0,0
0.668926,0,0
0.67354,0,0
0.678153,0,0
0.682766,0,0
0.68738,0,0
0.691993,0,0
0.696606,0,0
0.701219,0,0
0.705833,0,0
0.710446,0,0
0.715059,0,0
0.719673,0,0
0.724286,0,0
0.728899,0,0
0.733512,0,0
0.738126,0,0
0.742739,0,0
0.747352,0,0
0.751966,0,0
0.756579,0,0
0.761192,0,0
0.765805,0,0
0.770419,0,0
0.775032,0,0
0.779645,0,0
0.784259,0,0
0.788872,0,0
0.793485,0,0
0.798098,0,0
0.802712,0,0
0.807325,0,0
0.811938,0,0
0.816552,0,0
0.821165,0,0
0.825778,0,0
0.830391,0,0
0.835005,0,0
0.839618,0,0
0.844231,0,0
0.848845,0,0
0.853458,0,0
0.858071,0,0
0.862684,0,0
0.867298,0,0
0.871911,3.03979e-06,3.0276e-06
0.876524,0,0
0.881138,1.19065e-05,5.85722e-06
0.885751,3.38765e-05,9.85494e-06
0.890364,0.000103494,1.9809e-05
0.894977,0.00022507,2.5619e-05
0.899591,0.000459824,3.99474e-05
0.904204,0.00116899,6.18668e-05
0.908817,0.0022262,7.53356e-05
0.913431,0.00444087,0.000124472
0.918044,0.00827458,0.000165094
0.922657,0.0142666,0.000197879
0.92727,0.0239907,0.000249883
0.931884,0.039375,0.000398772
0.936497,0.0614561,0.000431087
0.94111,0.0934709,0.000564089
0.945724,0.137958,0.000751574
0.950337,0.196032,0.000882301
0.95495,0.271323,0.000936025
0.959563,0.367732,0.00123814
0.964177,0.483819,0.00132669
0.96879,0.627421,0.0015739
0.973403,0.791252,0.00164334
0.978017,0.980761,0.00191457
0.98263,1.18972,0.00209604
0.987243,1.42554,0.00240335
0.991856,1.67909,0.0024948
0.99647,1.94583,0.00277484
1.00108,2.22659,0.0025731
1.0057,2.51707,0.00267291
1.01031,2.80715,0.00306071
1.01492,3.08979,0.00283718
1.01954,3.37538,0.00310719
1.02415,3.64081,0.00287729
1.02876,3.89305,0.00286261
1.03338,4.11288,0.00309666
1.03799,4.32579,0.00294776
1.0426,4.49656,0.00313007
1.04722,4.64529,0.00334412
1.05183,4.76039,0.00344032
1.05644,4.84661,0.00375205
1.06106,4.90841,0.00376958
1.06567,4.9374,0.00361766
1.07028,4.92603,0.00361153
1.0749,4.8951,0.00391221
1.07951,4.8245,0.00342123
1.08412,4.74121,0.00321015
1.08874,4.64233,0.00393731
1.09335,4.5114,0.00384594
1.09796,4.36648,0.00376999
1.10258,4.20449,0.00316936
1.10719,4.04196,0.00354665
1.1118,3.85549,0.00335633
1.11642,3.66652,0.00311333
1.12103,3.47379,0.00287572
1.12564,3.27736,0.00289663
1.13026,3.07923,0.00251963
1.13487,2.88645,0.00264474
1.13948,2.69149,0.00208068
1.14409,2.50106,0.00237841
1.14871,2.32421,0.00217282
1.15332,2.14516,0.0020629
1.15793,1.97167,0.00196932
1.16255,1.80921,0.00224813
1.16716,1.65663,0.0018082
1.17177,1.5078,0.00173976
1.17639,1.37184,0.00148219
1.181,1.2427,0.00144817
1.18561,1.12365,0.0013982
1.19023,1.01237,0.0014212
1.19484,0.910385,0.00143475
1.19945,0.815428,0.0012895
1.20407,0.727639,0.00113306
1.20868,0.648731,0.00126762
1.21329,0.574274,0.00107863
1.21791,0.509136,0.00103419
1.22252,0.45022,0.00104571
1.22713,0.398304,0.00109461
1.23175,0.349478,0.000920352
1.23636,0.306158,0.000928653
1.24097,0.267644,0.000890381
1.24559,0.233765,0.000786369
1.2502,0.202959,0.000709762
1.25481,0.17727,0.00071376
1.25943,0.152997,0.000683764
1.26404,0.134079,0.000543034
1.26865,0.115775,0.000540807
1.27327,0.0997286,0.000560955
1.27788,0.0874503,0.000482123
1.28249,0.0762302,0.000453211
1.28711,0.0662126,0.000393612
1.29172,0.058835,0.000417341
1.29633,0.0528649,0.000358038
1.30095,0.0480028,0.000366173
1.30556,0.0442144,0.000392036
1.31017,0.0424928,0.000368002
1.31479,0.0405551,0.000329169
1.3194,0.0405631,0.000335595
1.32401,0.0407456,0.0003357
1.32863,0.042726,0.000362934
1.33324,0.0458757,0.000323527
1.33785,0.049283,0.000343847
1.34247,0.0545529,0.000340014
1.34708,0.0593237,0.000365552
1.35169,0.0667064,0.000430551
1.35631,0.0741448,0.000462643
1.36092,0.0834103,0.000443516
1.36553,0.0934389,0.000461127
1.37015,0.104089,0.000478835
1.37476,0.117173,0.000549328
1.37937,0.13198,0.000546428
1.38399,0.146988,0.000560855
1.3886,0.164099,0.000569792
1.39321,0.181642,0.000564582
1.39783,0.202924,0.000647068
1.40244,0.223727,0.000711954
1.40705,0.246858,0.000686564
1.41167,0.27247,0.000693325
1.41628,0.29886,0.000642241
1.42089,0.325506,0.000762217
1.42551,0.355623,0.000771375
1.43012,0.386486,0.000807884
1.43473,0.418892,0.000870689
1.43935,0.451642,0.00076679
1.44396,0.485301,0.000794114
1.44857,0.521722,0.000855465
1.45319,0.555487,0.000799993
1.4578,0.592794,0.000839564
1.46241,0.627537,0.000968173
1.46702,0.66464,0.000923608
1.47164,0.698331,0.000979112
1.47625,0.73313,0.00086002
1.48086,0.766696,0.00103564
1.48548,0.797471,0.000923307
1.49009,0.830094,0.00109157
1.4947,0.857017,0.00113279
1.49932,0.88306,0.00124138
1.50393,0.905122,0.00123504
1.50854,0.925216,0.00119656
1.51316,0.94088,0.00112846
1.51777,0.956337,0.00129875
1.52238,0.964857,0.00126802
1.527,0.972317,0.00119257
1.53161,0.975741,0.00122332
1.53622,0.973725,0.00121534
1.54084,0.967327,0.00137019
1.54545,0.959314,0.00118111
1.55006,0.945769,0.00132164
