1,901.218,1035.24,42.219
2,901.218,1027.01,39.746
3,901.218,1022.9,37.8354
4,901.218,1017.27,36.2332
5,901.218,1011.39,35.2864
6,871.542,1005.96,34.9552
7,826.739,999.751,36.9267
8,826.739,996.633,35.88
9,826.739,990.711,33.1813
10,826.739,985.313,33.1708
11,826.739,979.678,31.122
12,826.739,974.734,29.524
13,826.739,972.099,27.9325
14,826.739,969.863,27.165
15,826.739,966.869,26.681
16,826.739,960.823,27.5049
17,826.739,957.945,26.8028
18,826.739,956.502,26.1022
19,826.739,951.932,25.4257
20,826.739,944.794,27.5497
21,826.739,938.235,27.6005
22,826.739,934.931,27.6081
23,826.739,930.806,27.419
24,826.739,926.794,26.9924
25,826.739,923.164,25.7893
26,826.739,921.206,25.5119
27,826.739,919.861,25.3647
28,826.739,914.803,24.7612
29,826.739,909.564,22.6738
30,826.739,907.827,22.3979
31,826.739,905.613,21.1603
32,826.739,902.198,21.0193
33,826.739,898.388,20.8682
34,826.739,895.076,19.3747
35,826.739,893.344,18.4783
36,826.739,890.464,17.9088
37,782.19,886.683,18.8885
38,782.19,883.309,18.7527
39,781.888,880.371,20.199
40,781.888,877.324,19.6305
41,781.888,874.035,19.6341
42,781.888,870.967,20.1829
43,776.539,866.84,21.7488
44,776.539,865.836,21.1736
45,770.108,862.612,22.1494
46,770.108,860.747,21.782
47,770.108,859.025,21.2291
48,770.108,857.641,20.7286
49,770.108,854.125,20.9603
50,741.558,850.269,21.679
51,741.558,847.727,20.6377
52,741.558,844.808,20.4307
53,741.558,842.707,20.4914
54,741.558,840.467,20.4523
55,741.558,837.78,20.2655
56,741.558,836.167,20.1203
57,741.558,834.222,20.5105
58,741.558,831.425,20.1395
59,741.558,830.562,19.8729
60,741.558,828.76,20.4556
61,741.558,827.085,20.9433
62,734.234,824.286,22.3306
63,734.234,821.54,22.2178
64,734.234,819.544,21.3976
65,734.234,816.938,20.892
66,734.234,814.623,20.881
67,734.234,812.77,20.3588
68,723.164,808.126,21.2947
69,723.164,806.598,21.1712
70,723.164,805.181,21.0889
71,723.164,802.546,20.1258
72,723.164,800.585,20.264
73,723.164,798.611,20.2232
74,723.164,796.353,19.6563
75,723.164,795.06,20.026
76,723.164,793.907,19.4385
77,723.164,792.235,18.6389
78,723.164,791.214,18.2742
79,707.247,788.289,19.0109
80,707.247,785.704,19.3741
81,707.247,785.017,19.087
82,707.247,782.395,18.8498
83,707.247,781.103,18.385
84,707.247,779.297,18.6561
