275.391,1,-86.3006,32.3777
275.391,24,-90.1821,32.3038
275.391,18,-91.1874,30.4571
275.391,4,-92.289,34.7466
275.391,36,-97.5033,35.4922
275.391,43,-97.7403,30.2747
275.391,31,-105.94,35.6822
275.391,3,-112.097,33.4481
275.391,44,-111.888,40.7775
275.391,28,-119.766,39.1639
275.391,5,-121.494,38.5767
275.391,11,-157.857,21.3074
275.391,2,-134.42,58.3016
275.391,47,-122.905,47.0358
275.391,37,-123.03,44.9385
275.391,12,-116.2,43.6178
275.391,26,-112.018,46.5857
275.391,6,-104.985,39.7392
275.391,50,-104.82,41.1403
275.391,41,-100.346,44.367
275.391,33,-100.783,46.8209
275.391,23,-93.1022,44.9551
275.391,49,-89.3844,43.0747
275.391,15,-93.6037,41.5911
275.391,27,-96.6997,40.8081
275.391,16,-95.678,39.0482
275.391,25,-92.1729,38.5792
275.391,13,-89.655,39.7984
275.391,42,-86.7842,36.1658
275.391,17,-84.8754,38.1867
275.391,14,-86.1626,39.7686
275.391,22,-84.5553,42.7336
275.391,35,-82.9991,39.9613
275.391,48,-81.6123,38.3362
275.391,20,-76.4909,38.9788
275.391,8,-75.5197,39.1573
275.391,30,-74.7699,40.2206
275.391,7,-72.6822,41.764
275.391,39,-71.415,41.8309
275.391,21,-71.0637,42.3582
275.391,29,-71.538,43.2069
275.391,19,-69.7817,44.3072
275.391,45,-72.5805,44.2624
275.391,34,-73.7579,42.6528
275.391,38,-76.8836,40.2644
275.391,46,-77.4336,37.5389
275.391,32,-78.6391,35.7804
275.391,40,-81.0332,34.0003
275.391,10,-84.3882,33.749
275.391,9,-84.2813,30.4381
275.391,1,-86.3006,32.3777
