1,1.59588,1.59588,0
2,1.51466,1.55527,0.0406104
3,1.55244,1.55433,0.0234654
4,1.48161,1.53615,0.0246124
5,1.59301,1.54752,0.0221992
6,1.54459,1.54703,0.0181322
7,1.47358,1.53654,0.0185729
8,1.51482,1.53382,0.016312
9,1.45644,1.52523,0.0167598
10,1.50448,1.52315,0.0151332
11,1.51629,1.52253,0.0137027
12,1.55322,1.52509,0.0127677
13,1.45147,1.51942,0.0130385
14,1.43712,1.51354,0.0134266
15,1.459,1.50991,0.0130177
16,1.49342,1.50888,0.0122205
17,1.47341,1.50679,0.0116672
18,1.43692,1.50291,0.0116648
19,1.53136,1.50441,0.0111349
20,1.49012,1.50369,0.0105876
21,1.50117,1.50357,0.0100715
22,1.55876,1.50608,0.00992508
23,1.45137,1.5037,0.00977748
24,1.56233,1.50615,0.00967475
25,1.4804,1.50512,0.00933668
26,1.51463,1.50548,0.00897785
27,1.53037,1.5064,0.00868799
28,1.48854,1.50577,0.00839622
29,1.56928,1.50796,0.00839233
30,1.48751,1.50727,0.00813635
31,1.52618,1.50788,0.00789311
32,1.53711,1.5088,0.00769684
33,1.51588,1.50901,0.00746305
34,1.51225,1.50911,0.00724085
35,1.53453,1.50983,0.00706836
36,1.49951,1.50955,0.00687519
37,1.52976,1.51009,0.00670907
38,1.43565,1.50813,0.00681763
39,1.56715,1.50965,0.00681078
40,1.4663,1.50856,0.00672619
41,1.5278,1.50903,0.00657684
42,1.50908,1.50903,0.00641834
43,1.50645,1.50897,0.00626759
44,1.46899,1.50807,0.00619055
45,1.52334,1.5084,0.00606094
46,1.47279,1.50763,0.00597807
47,1.49653,1.50739,0.00585426
48,1.47726,1.50677,0.00576528
49,1.51882,1.50701,0.00565175
50,1.45966,1.50607,0.00561796
51,1.5226,1.50639,0.00551624
52,1.51702,1.50659,0.00541297
53,1.48844,1.50625,0.00532089
54,1.46613,1.50551,0.00527404
55,1.50666,1.50553,0.0051773
56,1.55941,1.50649,0.00517424
57,1.51902,1.50671,0.0050874
58,1.54506,1.50737,0.00504245
59,1.55463,1.50817,0.00502055
60,1.54103,1.50872,0.00496645
61,1.49662,1.50852,0.00488838
62,1.56412,1.50942,0.00489177
63,1.53903,1.50989,0.00483639
64,1.50364,1.50979,0.00476122
65,1.49469,1.50956,0.00469315
66,1.45274,1.5087,0.00470099
67,1.46394,1.50803,0.00467824
68,1.49856,1.50789,0.00461104
69,1.53726,1.50832,0.00456361
70,1.51431,1.5084,0.00449876
71,1.42391,1.50721,0.00459183
72,1.46495,1.50663,0.00456549
73,1.51599,1.50675,0.00450435
74,1.44658,1.50594,0.00451685
75,1.48434,1.50565,0.00446552
76,1.43325,1.5047,0.00450818
77,1.51526,1.50484,0.00445136
78,1.52996,1.50516,0.00440571
79,1.47086,1.50473,0.0043712
80,1.48227,1.50444,0.00432533
81,1.45932,1.50389,0.00430777
82,1.57182,1.50472,0.00433481
83,1.4382,1.50391,0.00435661
84,1.49823,1.50385,0.00430497
85,1.50809,1.5039,0.00425431
86,1.47428,1.50355,0.00421863
87,1.51768,1.50371,0.00417301
88,1.4718,1.50335,0.00414123
89,1.52734,1.50362,0.00410329
90,1.52336,1.50384,0.00406337
91,1.51247,1.50394,0.00401959
92,1.4728,1.5036,0.00399004
93,1.53677,1.50395,0.00396298
94,1.42469,1.50311,0.00401025
95,1.48407,1.50291,0.00397287
96,1.48243,1.5027,0.00393705
97,1.50038,1.50267,0.00389632
98,1.50722,1.50272,0.00385664
99,1.51226,1.50282,0.0038187
100,1.49384,1.50273,0.00378139
