0,0
1,0.51336
2,0.51336
3,0.51336
4,0.51336
5,1.33019
6,1.33019
7,1.33019
8,1.67912
9,1.92598
10,1.59853
11,1.59853
12,1.59853
13,1.59853
14,2.80518
15,1.52958
16,2.15745
17,2.06344
18,1.79388
19,1.6827
20,0.900377
21,1.86396
22,1.86396
23,1.86396
24,1.60859
25,1.60859
26,2.44023
27,2.95511
28,2.88652
29,2.88652
30,2.03615
31,2.03615
32,0.971162
33,0.858021
34,1.33273
35,1.33273
36,1.03523
37,0.751483
38,0.751483
39,0.751483
40,0.894556
41,0.343977
42,0.343977
43,0.484395
44,0.484395
45,0.484395
46,0.484395
47,0.484395
48,0.484395
49,0.875379
50,1.3105
51,2.08215
52,2.08215
53,2.1637
54,2.70596
55,2.49623
56,2.49623
57,2.84074
58,2.84074
59,2.84074
60,2.84074
61,2.84074
62,2.29178
63,2.7832
64,2.7832
65,3.01171
66,3.01171
67,3.00096
68,3.46992
69,3.46992
70,3.46992
71,2.90358
72,2.82527
73,2.0988
74,2.0988
75,2.0988
76,2.0988
77,2.60903
78,2.60903
79,1.55176
80,0.330324
81,0.330324
82,0.330324
83,1.02709
84,1.02709
85,0.532817
86,0.532817
87,0.532817
88,0.532817
89,0.532817
90,0.532817
91,0.532817
92,0.435633
93,1.02398
94,1.02398
95,1.02398
96,1.17882
97,1.0707
98,1.0707
99,1.0707
100,1.0707
101,1.28578
102,0.53448
103,0.53448
104,0.53448
105,0.53448
106,0.53448
107,0.53448
108,0.53448
109,0.53448
110,0.53448
111,0.53448
112,0.53448
113,0.53448
114,0.828746
115,0.828746
116,0.828746
117,0.828746
118,1.29414
119,1.19718
120,1.11589
121,1.11589
122,1.44775
123,1.69977
124,1.69977
125,1.03143
126,1.09055
127,1.09055
128,0.713461
129,0.713461
130,1.09795
131,1.09795
132,1.28404
133,0.956266
134,1.64014
135,2.24397
136,2.24397
137,3.09641
138,2.72297
139,2.72574
140,2.72574
141,1.85708
142,1.85708
143,1.85708
144,1.68847
145,1.94512
146,2.25757
147,2.35112
148,2.35112
149,1.72746
150,1.38352
151,0.815582
152,1.12345
153,1.12345
154,1.12345
155,1.12345
156,1.12958
157,1.04848
158,1.04848
159,0.55604
160,1.08449
161,0.99694
162,0.99694
163,0.99694
164,0.99694
165,0.665945
166,0.665945
167,0.665945
168,1.93785
169,2.12875
170,2.12875
171,3.33936
172,2.91191
173,2.91191
174,2.23966
175,2.01364
176,1.80022
177,1.37258
178,1.37258
179,1.37258
180,2.0009
181,2.0009
182,1.19358
183,1.19358
184,1.19358
185,1.29224
186,1.26719
187,1.26719
188,0.76813
189,0.76813
190,0.76813
191,0.76813
192,0.76813
193,0.76813
194,0.76813
195,0.76813
196,0.76813
197,0.76813
198,0.715217
199,0.715217
200,0.715217
201,0.6866
202,0.859926
203,0.859926
204,0.859926
205,0.859926
206,0.859926
207,0.859926
208,0.859926
209,0.859926
210,1.59207
211,1.59207
212,1.57964
213,1.47179
214,1.47179
215,1.47179
216,1.83055
217,1.83055
218,1.83055
219,1.83055
220,1.83055
221,1.02345
222,0.816561
223,0.816561
224,1.22628
225,1.28763
226,1.28763
227,1.28763
228,1.28763
229,1.28763
230,1.28763
231,1.28763
232,0.988228
233,0.344969
234,1.11798
235,1.42665
236,1.71751
237,1.71751
238,1.2542
239,1.23808
240,1.23808
241,1.4345
242,1.4345
243,1.4345
244,2.55325
245,2.55325
246,2.42883
247,1.67145
248,1.67145
249,1.67145
250,1.67145
251,1.77364
252,1.61495
253,1.61495
254,1.8608
255,1.31681
256,1.56902
257,1.56902
258,1.77079
259,0.88369
260,0.88369
261,0.88369
262,0.88369
263,0.88369
264,1.8783
265,2.59619
266,2.66945
267,2.65253
268,1.29299
269,0.529171
270,0.856676
271,0.856676
272,0.856676
273,0.856676
274,0.723767
275,0.723767
276,0.723767
277,1.00526
278,1.00526
279,1.00526
280,1.00526
281,1.00526
282,0.774809
283,0.677718
284,0.677718
285,0.677718
286,0.677718
287,1.31952
288,1.80762
289,1.80762
290,1.99675
291,1.99675
292,1.7894
293,1.7894
294,1.7894
295,1.7894
296,1.7894
297,1.7894
298,1.7894
299,2.91442
300,1.85595
301,1.85595
