1,1.45023,1.45023,0
2,1.48169,1.46596,0.0157293
3,1.57212,1.50135,0.0365356
4,1.47649,1.49513,0.0265715
5,1.55907,1.50792,0.0242314
6,1.44231,1.49698,0.0226058
7,1.41033,1.4846,0.0227653
8,1.46133,1.48169,0.0199288
9,1.50167,1.48391,0.0177151
10,1.43349,1.47887,0.0166277
11,1.57895,1.48797,0.017578
12,1.4751,1.4869,0.0160822
13,1.50648,1.4884,0.0148699
14,1.44609,1.48538,0.0140948
15,1.47657,1.48479,0.0131346
16,1.48997,1.48512,0.0122906
17,1.43282,1.48204,0.0119479
18,1.441,1.47976,0.011493
19,1.50216,1.48094,0.010935
20,1.49508,1.48165,0.0103979
21,1.48656,1.48188,0.00989316
22,1.45722,1.48076,0.00949914
23,1.42996,1.47855,0.00934164
24,1.5196,1.48026,0.00910604
25,1.55522,1.48326,0.00923453
26,1.51215,1.48437,0.00894157
27,1.51089,1.48535,0.00865992
28,1.51021,1.48624,0.00839201
29,1.48445,1.48618,0.00809769
30,1.50265,1.48673,0.00784236
31,1.46866,1.48615,0.00760752
32,1.50739,1.48681,0.00739581
33,1.52392,1.48793,0.00725587
34,1.45167,1.48687,0.00711959
35,1.46272,1.48618,0.00694753
36,1.53088,1.48742,0.00686502
37,1.49562,1.48764,0.00668058
38,1.50225,1.48803,0.00651375
39,1.4706,1.48758,0.00636025
40,1.55588,1.48929,0.00643004
41,1.51161,1.48983,0.00629483
42,1.48177,1.48964,0.00614612
43,1.4999,1.48988,0.00600622
44,1.50759,1.49028,0.00588192
45,1.53946,1.49137,0.00585269
46,1.51737,1.49194,0.00575188
47,1.44876,1.49102,0.00570265
48,1.43738,1.4899,0.00569333
49,1.47419,1.48958,0.00558514
50,1.4562,1.48891,0.00551287
51,1.51006,1.48933,0.00541958
52,1.46269,1.48882,0.00533897
53,1.45698,1.48822,0.0052716
54,1.53394,1.48906,0.00524189
55,1.46538,1.48863,0.00516368
56,1.45741,1.48807,0.00510119
57,1.58626,1.4898,0.0052987
58,1.49183,1.48983,0.00520666
59,1.47189,1.48953,0.00512668
60,1.44138,1.48873,0.00510398
61,1.53776,1.48953,0.00508357
62,1.55303,1.49055,0.00510469
63,1.46341,1.49012,0.00504145
64,1.57777,1.49149,0.00514756
65,1.44161,1.49072,0.00512552
66,1.55145,1.49164,0.00513044
67,1.51896,1.49205,0.00506971
68,1.4821,1.49191,0.00499675
69,1.4985,1.492,0.00492472
70,1.51644,1.49235,0.0048664
71,1.55342,1.49321,0.00487387
72,1.50181,1.49333,0.00480718
73,1.51887,1.49368,0.00475376
74,1.52241,1.49407,0.00470513
75,1.44347,1.49339,0.00469073
76,1.48368,1.49327,0.00463036
77,1.45498,1.49277,0.0045968
78,1.62842,1.49451,0.00485934
79,1.52967,1.49495,0.00481805
80,1.46716,1.49461,0.0047701
81,1.5307,1.49505,0.00473187
82,1.53163,1.4955,0.00469506
83,1.52364,1.49584,0.00465052
84,1.47295,1.49556,0.00460289
85,1.45882,1.49513,0.00456892
86,1.52931,1.49553,0.00453294
87,1.53659,1.496,0.00450532
88,1.55853,1.49671,0.00451015
89,1.49309,1.49667,0.00445937
90,1.50416,1.49675,0.00441033
91,1.43897,1.49612,0.00440758
92,1.51779,1.49635,0.00436577
93,1.47447,1.49612,0.00432498
94,1.4453,1.49558,0.00431274
95,1.48625,1.49548,0.00426823
96,1.42346,1.49473,0.00428964
97,1.48191,1.4946,0.00424725
98,1.52861,1.49495,0.00421798
99,1.51288,1.49513,0.00417909
100,1.47519,1.49493,0.00414188
